# varP sTime tTime cTime
# ----------------
5, 14.906, 1.257, 17.207
55, 13.395, 0.000, 13.975
105, 13.440, 0.000, 14.010
155, 12.975, 0.000, 13.690
205, 12.955, 0.000, 13.570
255, 13.175, 0.000, 13.760
305, 12.865, 0.000, 13.410
355, 13.140, 0.000, 13.645
405, 13.225, 0.000, 13.775
455, 12.970, 0.000, 13.515
